mot;occurrence;frequence
fatigue;10;0.0002
aurigny;31;0.0005
terre;89;0.0015
remplacer;7;0.0001
poussé;6;0.0001
déniquoiseaux;10;0.0002
continuait;9;0.0001
tandis;6;0.0001
fief;7;0.0001
jouer;6;0.0001
escarpement;26;0.0004
canot;13;0.0002
semblable;8;0.0001
tenace;6;0.0001
fussent;6;0.0001
devoir;11;0.0002
passait;27;0.0004
obstacle;27;0.0004
dressa;11;0.0002
pustules;7;0.0001
joyeux;6;0.0001
choc;16;0.0003
elle;7;0.0001
fonction;8;0.0001
juge;7;0.0001
marche;18;0.0003
intention;6;0.0001
toujours;96;0.0016
tenait;37;0.0006
pirate;6;0.0001
aujourd’hui;64;0.001
instants;23;0.0004
aube;6;0.0001
retourna;10;0.0002
murailles;13;0.0002
anciens;17;0.0003
trois;123;0.002
zuela;14;0.0002
modes;6;0.0001
clubin;220;0.0036
carrée;7;0.0001
vision;14;0.0002
remuait;6;0.0001
ressemble;13;0.0002
faisaient;18;0.0003
»;22;0.0004
règne;6;0.0001
fenêtre;30;0.0005
surprenant;9;0.0001
richesse;6;0.0001
maintenant;53;0.0009
nid;6;0.0001
pouvaient;17;0.0003
détroit;19;0.0003
as;17;0.0003
lettres;26;0.0004
noble;9;0.0001
précipice;9;0.0001
tort;7;0.0001
pince;7;0.0001
échouée;6;0.0001
horizon;49;0.0008
cheval;17;0.0003
brave;6;0.0001
sortit;11;0.0002
sortent;12;0.0002
vivement;8;0.0001
récifs;9;0.0001
capable;7;0.0001
avait;1250;0.0204
procès;8;0.0001
rapport;6;0.0001
semaine;21;0.0003
réveilla;9;0.0001
tiens;9;0.0001
été;206;0.0034
éternelle;6;0.0001
nue;7;0.0001
comment;50;0.0008
palans;10;0.0002
lune;46;0.0008
cendre;6;0.0001
saint-sampson;69;0.0011
porte;74;0.0012
eau-de-vie;6;0.0001
lime;8;0.0001
vaincu;13;0.0002
mariage;20;0.0003
servir;13;0.0002
ôtait;7;0.0001
plupart;6;0.0001
parapet;6;0.0001
obscure;13;0.0002
même;217;0.0035
boire;15;0.0002
couvrait;9;0.0001
escalier;13;0.0002
soi;10;0.0002
e;10;0.0002
choses;52;0.0008
catastrophe;14;0.0002
avoir;123;0.002
sèche;7;0.0001
ressemblait;21;0.0003
puissant;8;0.0001
avant;21;0.0003
taureau;8;0.0001
extase;9;0.0001
parisienne;6;0.0001
genre;14;0.0002
création;14;0.0002
somme;9;0.0001
prenez;7;0.0001
toi;14;0.0002
cru;13;0.0002
attendant;10;0.0002
aide;15;0.0002
hache;12;0.0002
saisi;9;0.0001
admirablement;6;0.0001
coups;41;0.0007
jaquemin;21;0.0003
blême;8;0.0001
moindre;10;0.0002
disparaître;6;0.0001
mystère;15;0.0002
sauvetage;15;0.0002
dents;30;0.0005
roches;47;0.0008
écrit;21;0.0003
songer;13;0.0002
grandes;25;0.0004
chagrin;7;0.0001
street;6;0.0001
faces;7;0.0001
vu;85;0.0014
base;6;0.0001
patron;28;0.0005
poindre;6;0.0001
massue;6;0.0001
tourna;13;0.0002
firent;12;0.0002
haine;11;0.0002
nuance;11;0.0002
poing;21;0.0003
ouvertes;9;0.0001
rendait;10;0.0002
anneau;17;0.0003
bon;111;0.0018
poutres;19;0.0003
reine;8;0.0001
livre;73;0.0012
reliefs;7;0.0001
hiver;16;0.0003
monter;11;0.0002
pauvres;9;0.0001
mille;88;0.0014
minuit;11;0.0002
restée;6;0.0001
péril;6;0.0001
tels;6;0.0001
pieuvre;66;0.0011
entrée;32;0.0005
li;11;0.0002
toucher;11;0.0002
glissant;6;0.0001
dessous;33;0.0005
méchanceté;6;0.0001
poignée;7;0.0001
énigme;11;0.0002
ferme;13;0.0002
souffle;28;0.0005
épuisement;6;0.0001
précautions;7;0.0001
droites;12;0.0002
torture;6;0.0001
bag;7;0.0001
clef;9;0.0001
rose;10;0.0002
probité;11;0.0002
parages;7;0.0001
amérique;16;0.0003
public;6;0.0001
points;22;0.0004
pattes;9;0.0001
duc;9;0.0001
ascension;6;0.0001
basses;10;0.0002
quelle;6;0.0001
excès;15;0.0002
moins;110;0.0018
beauté;21;0.0003
droit;33;0.0005
moyen;25;0.0004
sortir;12;0.0002
indistinct;6;0.0001
chaudière;9;0.0001
shealtiel;18;0.0003
leva;22;0.0004
agonie;7;0.0001
peuple;20;0.0003
minute;16;0.0003
peut-être;68;0.0011
paquet;7;0.0001
dos;23;0.0004
gousset;6;0.0001
ouvert;13;0.0002
savez;13;0.0002
gloire;16;0.0003
prunelle;9;0.0001
pièce;22;0.0004
diables;9;0.0001
cri;8;0.0001
considérait;6;0.0001
voix;63;0.001
répondu;8;0.0001
carrefour;6;0.0001
ajouter;6;0.0001
charpentes;6;0.0001
ville;32;0.0005
subit;6;0.0001
nulle;20;0.0003
éclairait;7;0.0001
revenants;8;0.0001
désastre;7;0.0001
signe;8;0.0001
hasard;22;0.0004
chevaux;9;0.0001
tu;60;0.001
grâce;53;0.0009
poissons;8;0.0001
idées;14;0.0002
passe;26;0.0004
plein;45;0.0007
détacha;8;0.0001
quelqu’;15;0.0002
onde;8;0.0001
port;58;0.0009
jadis;19;0.0003
cloche;18;0.0003
moitié;24;0.0004
garçon;13;0.0002
courtil;6;0.0001
revue;7;0.0001
coupé;7;0.0001
détail;11;0.0002
rochers;87;0.0014
attend;10;0.0002
revenait;8;0.0001
chasse;14;0.0002
caveau;6;0.0001
courant;7;0.0001
songeait;20;0.0003
appellent;8;0.0001
chambres;7;0.0001
nouveau;26;0.0004
travailler;14;0.0002
habitants;9;0.0001
bizarres;7;0.0001
cents;27;0.0004
buvait;8;0.0001
assez;71;0.0012
table;45;0.0007
écueil;127;0.0021
corne;14;0.0002
i;6;0.0001
ah;21;0.0003
moment;100;0.0016
questions;11;0.0002
dire;106;0.0017
formidable;8;0.0001
suffisait;6;0.0001
dessus;45;0.0007
guernesiais;49;0.0008
paris;23;0.0004
doit;22;0.0004
contraire;7;0.0001
rencontré;6;0.0001
reconnut;16;0.0003
plate;21;0.0003
angles;11;0.0002
naufrage;32;0.0005
aviron;6;0.0001
forêt;6;0.0001
mouvements;7;0.0001
mât;17;0.0003
reconnaître;8;0.0001
intérieure;10;0.0002
proie;11;0.0002
salle;15;0.0002
attention;23;0.0004
chien;13;0.0002
animal;6;0.0001
devil;8;0.0001
pluies;6;0.0001
vêtu;11;0.0002
haillons;7;0.0001
demain;13;0.0002
enfants;35;0.0006
besoin;24;0.0004
tremblement;15;0.0002
mots;16;0.0003
songe;12;0.0002
colossale;6;0.0001
lame;23;0.0004
visite;6;0.0001
allait;76;0.0012
écrasement;8;0.0001
équipage;15;0.0002
machine;132;0.0022
partir;32;0.0005
aider;6;0.0001
marins;33;0.0005
vois;6;0.0001
charpentier;14;0.0002
tourmente;11;0.0002
mordre;6;0.0001
obscures;10;0.0002
tampon;11;0.0002
corridor;9;0.0001
devenu;19;0.0003
état;24;0.0004
parts;9;0.0001
reste;81;0.0013
appelez;6;0.0001
sauvé;11;0.0002
céleste;8;0.0001
froid;20;0.0003
cloison;7;0.0001
ciel;64;0.001
lui;7;0.0001
manque;17;0.0003
fixé;9;0.0001
secrète;9;0.0001
caché;7;0.0001
étendue;11;0.0002
machinalement;8;0.0001
limpide;6;0.0001
confiance;16;0.0003
empêcher;14;0.0002
fallait;55;0.0009
fermées;7;0.0001
noir;34;0.0006
rafales;8;0.0001
papier;12;0.0002
beaucoup;60;0.001
marié;6;0.0001
pareil;9;0.0001
loin;63;0.001
domine;6;0.0001
douleur;6;0.0001
balise;10;0.0002
bâtie;6;0.0001
jeta;19;0.0003
devenue;9;0.0001
bête;39;0.0006
anfractuosités;6;0.0001
mettre;34;0.0006
ombre;84;0.0014
manœuvre;16;0.0003
colère;18;0.0003
distance;24;0.0004
partie;46;0.0008
niche;9;0.0001
volonté;17;0.0003
falaises;12;0.0002
