mot;occurrence;frequence
fécond;7;0.0002
magnifique;7;0.0002
recherche;10;0.0003
faisai;12;0.0003
conjecture;8;0.0002
émotion;23;0.0006
secret;51;0.0013
opposer;14;0.0004
diversion;9;0.0002
âm;29;0.0007
nuage;26;0.0007
venir;170;0.0044
arrivée;16;0.0004
ennemi;8;0.0002
jurer;8;0.0002
inconnu;28;0.0007
dissiper;9;0.0002
établir;14;0.0004
aigreur;8;0.0002
emmener;6;0.0002
vaincre;12;0.0003
goût;17;0.0004
champ;12;0.0003
accompagner;18;0.0005
pied;61;0.0016
cellule;17;0.0004
activité;9;0.0002
éclair;18;0.0005
concevoir;16;0.0004
pleine;16;0.0004
flatteur;8;0.0002
asile;7;0.0002
pencher;12;0.0003
ruisseau;9;0.0002
non;104;0.0027
désert;26;0.0007
rire;13;0.0003
rassurer;6;0.0002
traversée;6;0.0002
causer;18;0.0005
chair;12;0.0003
volontier;26;0.0007
marcher;29;0.0007
réclamer;7;0.0002
pratique;10;0.0003
m;130;0.0034
perdre;52;0.0013
invincible;6;0.0002
conseil;20;0.0005
bout;32;0.0008
loger;6;0.0002
créature;17;0.0004
étonner;19;0.0005
vraiment;11;0.0003
rival;9;0.0002
prudent;9;0.0002
prompt;14;0.0004
science;15;0.0004
lettre;78;0.002
logis;22;0.0006
appeler;48;0.0012
officier;10;0.0003
convier;10;0.0003
aventure;6;0.0002
réponse;24;0.0006
marquer;18;0.0005
paisible;10;0.0003
épai;6;0.0002
étranger;27;0.0007
pleurer;22;0.0006
chambre;60;0.0016
pareille;12;0.0003
correspondance;6;0.0002
rigueur;6;0.0002
infidèle;6;0.0002
chasteté;6;0.0002
achever;16;0.0004
trompeur;7;0.0002
recommencer;16;0.0004
dissimuler;7;0.0002
côte;10;0.0003
pardon;8;0.0002
pâlir;10;0.0003
funeste;15;0.0004
remuer;13;0.0003
retirer;24;0.0006
charité;19;0.0005
aussitôt;25;0.0006
convaincre;9;0.0002
spirituel;11;0.0003
