mot;occurrence;frequence
redingote;6;0.0002
sauvage;8;0.0003
pierre;31;0.0013
enval;27;0.0011
mince;8;0.0003
joie;24;0.001
autant;19;0.0008
mauvais;6;0.0002
orchestre;15;0.0006
bruit;24;0.001
moderne;6;0.0002
répéter;40;0.0016
suivre;29;0.0012
compromettre;10;0.0004
ch’;20;0.0008
lèvre;32;0.0013
vivre;24;0.001
histoire;16;0.0007
bonheur;22;0.0009
décider;17;0.0007
énorme;18;0.0007
femme;180;0.0074
comte;16;0.0007
embarras;6;0.0002
vite;31;0.0013
troubler;15;0.0006
sourir;6;0.0002
volcan;10;0.0004
propre;13;0.0005
sec;6;0.0002
neuf;11;0.0004
chaise;30;0.0012
tenir;32;0.0013
galanterie;8;0.0003
abriter;6;0.0002
agité;7;0.0003
vrai;39;0.0016
séparer;10;0.0004
bord;31;0.0013
exercice;8;0.0003
chemise;7;0.0003
profond;22;0.0009
vif;12;0.0005
sérieux;13;0.0005
vagabond;14;0.0006
juger;16;0.0007
qualité;7;0.0003
château;6;0.0002
promener;11;0.0004
consentir;10;0.0004
oui;53;0.0022
innocent;7;0.0003
esprit;47;0.0019
œil;34;0.0014
mal;41;0.0017
terrain;8;0.0003
avancer;10;0.0004
sai;8;0.0003
prit;14;0.0006
réunir;7;0.0003
origine;6;0.0002
facile;8;0.0003
élevé;8;0.0003
ordonner;8;0.0003
vache;6;0.0002
commencer;37;0.0015
cuisine;7;0.0003
parvenir;6;0.0002
point;74;0.003
immense;14;0.0006
paysan;50;0.002
vin;23;0.0009
mont;21;0.0009
entra;6;0.0002
charme;11;0.0004
retrouver;21;0.0009
question;20;0.0008
brusquement;26;0.0011
fer;14;0.0006
santé;8;0.0003
rein;7;0.0003
diable;6;0.0002
terrible;7;0.0003
granit;9;0.0004
départ;7;0.0003
proposition;6;0.0002
porter;36;0.0015
foi;7;0.0003
châtaignier;7;0.0003
vigneron;7;0.0003
coup;80;0.0033
chalet;7;0.0003
lieu;14;0.0006
chapitre;14;0.0006
acte;15;0.0006
gazon;6;0.0002
contenir;10;0.0004
briser;6;0.0002
simple;20;0.0008
complet;6;0.0002
pointe;7;0.0003
juif;7;0.0003
endormir;6;0.0002
voiture;20;0.0008
ici;59;0.0024
emporter;12;0.0005
acheter;15;0.0006
balbutier;11;0.0004
fier;7;0.0003
confrère;16;0.0007
appel;7;0.0003
parole;38;0.0016
nature;25;0.001
bel;20;0.0008
corps;48;0.002
inviter;8;0.0003
content;12;0.0005
invisible;11;0.0004
gorge;17;0.0007
mesure;8;0.0003
fusée;8;0.0003
sommet;15;0.0006
paraissaient;7;0.0003
tard;17;0.0007
jeu;11;0.0004
consulter;7;0.0003
pâle;15;0.0006
apporter;21;0.0009
enthousiasme;6;0.0002
envie;25;0.001
effarer;6;0.0002
physique;12;0.0005
valeur;17;0.0007
montrer;32;0.0013
premier;24;0.001
dernier;23;0.0009
cratère;15;0.0006
triste;12;0.0005
lumière;7;0.0003
écrier;27;0.0011
souvenir;14;0.0006
butte;17;0.0007
clair;18;0.0007
peignoir;8;0.0003
fâcher;11;0.0004
fauteuil;13;0.0005
trouble;9;0.0004
coucher;16;0.0007
superbe;8;0.0003
soeur;9;0.0004
blanc;44;0.0018
sonner;13;0.0005
immobile;8;0.0003
matin;51;0.0021
poser;27;0.0011
amener;11;0.0004
appartenir;11;0.0004
interrompit;10;0.0004
misérable;6;0.0002
éveillé;6;0.0002
garder;17;0.0007
ouvrir;31;0.0013
regarder;98;0.004
envahir;6;0.0002
écrire;6;0.0002
nez;16;0.0007
expérience;8;0.0003
désolé;8;0.0003
prix;7;0.0003
savoir;146;0.006
oser;18;0.0007
feu;16;0.0007
poétique;6;0.0002
donner;83;0.0034
donne;17;0.0007
monde;90;0.0037
bougrrre;8;0.0003
hésiter;11;0.0004
parler;70;0.0029
heure;119;0.0049
procédé;8;0.0003
reconduire;6;0.0002
dame;33;0.0013
attendre;47;0.0019
aile;8;0.0003
os;6;0.0002
mlle;7;0.0003
amoureux;13;0.0005
siège;8;0.0003
demie;7;0.0003
travail;17;0.0007
cheveux;13;0.0005
rencontrer;22;0.0009
organe;10;0.0004
pénible;6;0.0002
honnête;6;0.0002
long;46;0.0019
comique;9;0.0004
fermer;24;0.001
gaîté;10;0.0004
élever;18;0.0007
propos;6;0.0002
bonnefille;10;0.0004
céder;9;0.0004
luisant;6;0.0002
exalter;8;0.0003
société;14;0.0006
plat;6;0.0002
guérir;10;0.0004
mme;39;0.0016
plaine;19;0.0008
père;139;0.0057
pente;11;0.0004
enfant;68;0.0028
occuper;19;0.0008
modifier;6;0.0002
jour;144;0.0059
gentil;19;0.0008
propriétaire;6;0.0002
tour;36;0.0015
croire;63;0.0026
immédiatement;6;0.0002
ligne;11;0.0004
repartir;9;0.0004
obéir;6;0.0002
répandre;7;0.0003
autour;32;0.0013
côté;46;0.0019
haute;12;0.0005
tremblant;7;0.0003
joue;13;0.0005
mort;29;0.0012
percer;6;0.0002
tourner;48;0.002
écouter;32;0.0013
vague;16;0.0007
réserve;6;0.0002
saison;7;0.0003
faute;8;0.0003
cesser;12;0.0005
grave;15;0.0006
fissure;7;0.0003
miracle;6;0.0002
affirmer;9;0.0004
creuser;12;0.0005
complètement;8;0.0003
bleu;25;0.001
tendresse;20;0.0008
herbe;26;0.0011
roche;6;0.0002
montagne;24;0.001
présent;26;0.0011
fit;12;0.0005
faible;9;0.0004
landau;14;0.0006
autrefoi;9;0.0004
branche;7;0.0003
saisir;28;0.0011
robe;20;0.0008
caractère;8;0.0003
fois;59;0.0024
